State,AreaName,All_Poverty,M_Poverty,F_Poverty,FIPS,Med_Income,M_With,M_Without,F_With,F_Without,All_With,All_Without,Incidence_Rate,Avg_Ann_Incidence,RecentTrend,Mortality_Rate,Avg_Ann_Deaths,POPESTIMATE2015,Rising,Falling
IA,"Palo Alto County, Iowa",948,421,527,19147,47113,4213,355,4197,240,8410,595,61.1,9,stable,35.2,5,9133,0,0
IA,"Plymouth County, Iowa",1907,817,1090,19149,57130,11390,766,11769,636,23159,1402,54.9,18,stable,40.6,14,24800,0,0
IA,"Pocahontas County, Iowa",987,458,529,19151,45069,3169,326,3264,208,6433,534,52.4,6,stable,35.5,5,7008,0,0
IA,"Polk County, Iowa",57143,25452,31691,19153,60061,202694,17295,213559,13896,416253,31191,75.3,309,stable,57.2,233,467711,0,0
IA,"Pottawattamie County, Iowa",11779,5050,6729,19155,51976,40374,4897,43002,3788,83376,8685,84.6,94,stable,61.5,68,93671,0,0
IA,"Poweshiek County, Iowa",1767,731,1036,19157,51006,8281,576,8937,594,17218,1170,43.4,12,stable,31.8,9,18550,0,0
IA,"Ringgold County, Iowa",514,206,308,19159,47042,2148,282,2171,273,4319,555,46.1,4,stable,41.2,4,5068,0,0
IA,"Sac County, Iowa",805,304,501,19161,49572,4568,358,4657,324,9225,682,57.4,10,stable,37.7,6,10021,0,0
IA,"Scott County, Iowa",20229,8767,11462,19163,55114,74793,7742,80096,5650,154889,13392,72.7,134,stable,53.2,99,172126,0,0
IA,"Shelby County, Iowa",1307,600,707,19165,50952,5277,539,5582,372,10859,911,52.4,10,stable,37,7,11927,0,0
IA,"Sioux County, Iowa",2663,1099,1564,19167,61627,15807,1411,15737,1129,31544,2540,43.1,16,stable,33.9,13,34937,0,0
IA,"Story County, Iowa",19109,10045,9064,19169,50438,45559,2642,42773,1887,88332,4529,56,43,stable,41,32,96021,0,0
IA,"Tama County, Iowa",1919,903,1016,19171,55203,7763,735,7896,704,15659,1439,65.3,16,stable,39.3,10,17337,0,0
IA,"Taylor County, Iowa",860,386,474,19173,44246,2683,396,2720,312,5403,708,57.9,6,stable,52.7,5,6205,0,0
IA,"Union County, Iowa",1676,669,1007,19175,44351,5477,483,5890,585,11367,1068,74.3,13,stable,56.5,10,12469,0,0
IA,"Van Buren County, Iowa",1095,545,550,19177,45111,3256,524,3112,473,6368,997,75.4,9,rising,52.4,6,7344,1,0
IA,"Wapello County, Iowa",6399,3090,3309,19179,42095,15390,1800,16210,1526,31600,3326,78.5,36,stable,55.5,25,35173,0,0
IA,"Warren County, Iowa",3124,1413,1711,19181,64447,21891,1175,22863,1028,44754,2203,69.5,37,stable,48.4,25,48626,0,0
IA,"Washington County, Iowa",2013,883,1130,19183,56390,9615,1082,9902,1095,19517,2177,52.9,16,stable,39.6,12,22247,0,0
IA,"Wayne County, Iowa",834,372,462,19185,43358,2650,385,2814,433,5464,818,63.7,6,stable,41.2,4,6385,0,0
IA,"Webster County, Iowa",5210,2122,3088,19187,42408,15924,1780,16616,1216,32540,2996,67.6,34,stable,46,23,37071,0,0
IA,"Winnebago County, Iowa",995,465,530,19189,47668,4821,308,5032,234,9853,542,61.3,10,rising,51.5,8,10609,1,0
IA,"Winneshiek County, Iowa",1507,676,831,19191,54429,9724,563,9833,484,19557,1047,36,10,stable,22.2,7,20709,0,0
IA,"Woodbury County, Iowa",14557,6122,8435,19193,46720,43575,6383,47044,4576,90619,10959,71.5,79,stable,51.5,57,102782,0,0
IA,"Worth County, Iowa",887,389,498,19195,48459,3395,305,3519,243,6914,548,45.3,5,stable,30.7,4,7569,0,0
IA,"Wright County, Iowa",1412,649,763,19197,43698,5785,580,5903,489,11688,1069,56.1,12,stable,40.3,9,12773,0,0
ID,"Ada County, Idaho",50551,24218,26333,16001,56356,179687,24140,186069,21581,365756,45721,52.2,191,stable,37.6,136,434211,0,0
ID,"Bannock County, Idaho",15288,7053,8235,16005,43779,35907,5326,35846,5215,71753,10541,41,32,stable,32.5,25,83744,0,0
ID,"Benewah County, Idaho",1490,695,795,16009,39863,3578,964,3616,844,7194,1808,79,10,stable,67.7,9,9052,0,0
ID,"Bingham County, Idaho",6093,2801,3292,16011,50155,19203,3329,19504,3105,38707,6434,38.7,18,stable,31.9,15,44990,0,0
ID,"Boise County, Idaho",991,490,501,16015,44238,3004,611,2874,368,5878,979,69.2,6,stable,38.3,3,7058,0,0
ID,"Bonner County, Idaho",6145,2946,3199,16017,42171,16871,3473,17198,3180,34069,6653,54.3,32,stable,43.7,26,41859,0,0
ID,"Bonneville County, Idaho",14025,6101,7924,16019,50762,45074,7432,47260,6823,92334,14255,35.7,35,stable,25.4,24,110089,0,0
ID,"Boundary County, Idaho",1647,774,873,16021,38961,4380,1173,3939,1397,8319,2570,46.3,7,stable,35.4,5,11318,0,0
ID,"Canyon County, Idaho",37945,17283,20662,16027,42888,79546,18096,82935,16843,162481,34939,56.1,99,stable,40.8,72,207478,0,0
ID,"Cassia County, Idaho",3645,1616,2029,16031,45695,9384,2297,9055,2252,18439,4549,34,8,stable,26.9,6,23506,0,0
ID,"Clearwater County, Idaho",985,423,562,16035,38837,3224,522,3185,591,6409,1113,55.4,8,stable,40.7,6,8496,0,0
ID,"Elmore County, Idaho",4046,1773,2273,16039,43848,9973,1643,10638,1656,20611,3299,72.4,17,stable,59.2,13,25876,0,0
ID,"Fremont County, Idaho",1266,601,665,16043,47988,5200,902,5250,990,10450,1892,40.4,6,stable,31.7,5,12819,0,0
ID,"Gem County, Idaho",2980,1404,1576,16045,40828,6654,1658,6630,1648,13284,3306,67.1,17,stable,51,13,16852,0,0
ID,"Gooding County, Idaho",2911,1593,1318,16047,39930,5885,1938,5746,1581,11631,3519,66.9,12,stable,43.7,8,15284,0,0
ID,"Idaho County, Idaho",2528,1219,1309,16049,38191,6967,1125,6473,1223,13440,2348,48.2,14,stable,36.3,10,16272,0,0
ID,"Jefferson County, Idaho",3492,1558,1934,16051,51171,11265,2219,11699,1550,22964,3769,33.9,7,stable,31.2,7,27157,0,0
ID,"Jerome County, Idaho",3676,1577,2099,16053,41630,8327,3044,8345,2816,16672,5860,48,10,stable,35.8,7,22814,0,0
ID,"Kootenai County, Idaho",18634,8293,10341,16055,49403,59838,11075,61963,10877,121801,21952,56.6,96,stable,41.2,69,150346,0,0
ID,"Latah County, Idaho",7597,3909,3688,16057,42439,17900,1704,16876,1693,34776,3397,50.6,17,stable,37.2,12,38778,0,0
ID,"Lemhi County, Idaho",1430,657,773,16059,34329,3298,602,3193,606,6491,1208,46.5,7,stable,40.6,6,7735,0,0
ID,"Minidoka County, Idaho",3501,1562,1939,16067,44853,7661,2570,7775,2174,15436,4744,54.8,13,stable,38.1,9,20461,0,0
ID,"Nez Perce County, Idaho",4581,2166,2415,16069,48160,16662,2619,17470,2343,34132,4962,69.3,38,stable,54,30,40048,0,0
ID,"Owyhee County, Idaho",3091,1580,1511,16073,33440,4083,1696,4060,1385,8143,3081,40.7,5,stable,48.9,6,11310,0,0
ID,"Payette County, Idaho",4152,1963,2189,16075,44257,9157,2205,8899,2287,18056,4492,64.8,18,stable,40.3,11,22896,0,0
ID,"Shoshone County, Idaho",2108,1006,1102,16079,37665,5282,950,5050,1088,10332,2038,98.7,20,stable,74.8,15,12432,0,0
ID,"Twin Falls County, Idaho",12418,5566,6852,16083,44048,31896,7143,33910,6119,65806,13262,53.4,47,stable,42,37,82375,0,0
ID,"Valley County, Idaho",1434,857,577,16085,48384,3987,1012,3991,647,7978,1659,41.3,6,stable,27.8,4,10103,0,0
ID,"Washington County, Idaho",1798,886,912,16087,34775,4079,918,3849,1041,7928,1959,68.3,11,stable,54.4,8,9984,0,0
IL,"Adams County, Illinois",9433,4259,5174,17001,45965,28948,3173,31295,2375,60243,5548,74.1,68,stable,50.8,48,67013,0,0
IL,"Alexander County, Illinois",2424,1018,1406,17003,27265,2784,619,3204,517,5988,1136,93.5,11,stable,66,7,6780,0,0
IL,"Bond County, Illinois",2593,1121,1472,17005,47946,7306,520,8056,347,15362,867,70.2,15,stable,47,10,16950,0,0
IL,"Boone County, Illinois",5841,2237,3604,17007,58248,24063,2679,24223,2568,48286,5247,66.3,36,stable,52.8,28,53585,0,0
IL,"Brown County, Illinois",565,305,260,17009,50739,2570,194,2292,135,4862,329,81.4,6,stable,46.6,3,6829,0,0
IL,"Bureau County, Illinois",4191,1800,2391,17011,50423,14846,1743,15866,1269,30712,3012,69.6,34,stable,50.4,25,33587,0,0
IL,"Calhoun County, Illinois",606,294,312,17013,53869,2333,147,2349,90,4682,237,81.4,6,stable,47.8,4,4899,0,0
IL,"Carroll County, Illinois",1843,894,949,17015,48631,6529,829,6845,546,13374,1375,54,14,stable,47.4,12,14616,0,0
IL,"Cass County, Illinois",1688,775,913,17017,47434,6014,693,5811,576,11825,1269,89.7,15,stable,72.4,12,12847,0,0
IL,"Champaign County, Illinois",43284,21117,22167,17019,46495,92122,9537,95737,6476,187859,16013,62.4,107,stable,42.4,73,208861,0,0
IL,"Christian County, Illinois",4714,1953,2761,17021,45334,14242,1622,15615,940,29857,2562,94.1,45,stable,69.2,33,33642,0,0
IL,"Clark County, Illinois",2360,995,1365,17023,50517,6969,759,7522,678,14491,1437,75.5,17,stable,56.1,13,15979,0,0
IL,"Clay County, Illinois",1839,719,1120,17025,44209,5900,719,6221,566,12121,1285,79.5,15,stable,55.8,11,13428,0,0
IL,"Clinton County, Illinois",3193,1251,1942,17027,63236,16679,1061,17243,1018,33922,2079,63.6,29,stable,43.9,20,37786,0,0
IL,"Coles County, Illinois",10951,4833,6118,17029,39588,22166,3037,25035,2111,47201,5148,80.4,48,stable,56.1,34,52521,0,0
IL,"Cook County, Illinois",879499,392713,486786,17031,55251,2103599,410838,2348142,330018,4451741,740856,63.4,3359,falling,44.7,"2,369",5238216,0,1
IL,"Crawford County, Illinois",2310,1127,1183,17033,47468,7860,1003,8562,736,16422,1739,88.9,24,stable,55.5,15,19414,0,0
IL,"Cumberland County, Illinois",1700,755,945,17035,46061,5052,410,5011,344,10063,754,89.1,13,stable,62.6,9,10898,0,0
IL,"DeKalb County, Illinois",18336,7881,10455,17037,54101,45996,5120,47894,4510,93890,9630,72.8,63,stable,46.2,40,104352,0,0
IL,"De Witt County, Illinois",2073,936,1137,17039,53959,7261,845,7595,448,14856,1293,94.3,21,stable,78.1,17,16247,0,0
IL,"Douglas County, Illinois",2019,829,1190,17041,51810,7827,1829,8266,1748,16093,3577,66.3,17,stable,46.2,12,19823,0,0
IL,"DuPage County, Illinois",67941,30099,37842,17043,79658,411862,42255,435524,34940,847386,77195,56.1,529,falling,38.7,362,933736,0,1
IL,"Edgar County, Illinois",2999,1370,1629,17045,45691,7988,698,8274,762,16262,1460,76.6,20,stable,59.7,16,17664,0,0
IL,"Edwards County, Illinois",851,364,487,17047,44497,2924,344,3146,201,6070,545,88.7,9,stable,60.7,6,6534,0,0
IL,"Effingham County, Illinois",3557,1758,1799,17049,52224,15617,1332,15938,1040,31555,2372,67.5,29,stable,45.2,19,34371,0,0
IL,"Fayette County, Illinois",3644,1651,1993,17051,43944,8549,1573,9305,1070,17854,2643,58,16,stable,43.7,13,22043,0,0
IL,"Ford County, Illinois",1790,792,998,17053,49947,5896,759,6325,444,12221,1203,66.8,14,stable,48.3,11,13736,0,0
IL,"Franklin County, Illinois",7191,3279,3912,17055,39512,17019,2304,17973,1920,34992,4224,103.4,59,stable,73.7,42,39485,0,0
IL,"Fulton County, Illinois",4838,2193,2645,17057,46083,15208,1655,16087,1139,31295,2794,74.9,38,stable,54.2,28,35699,0,0
IL,"Gallatin County, Illinois",837,375,462,17059,39636,2279,291,2598,217,4877,508,87.9,8,falling,74.1,7,5265,0,1
IL,"Greene County, Illinois",2231,994,1237,17061,42565,5958,630,6055,601,12013,1231,72.7,14,stable,55.7,11,13241,0,0
IL,"Grundy County, Illinois",4531,1897,2634,17063,65887,23054,1929,23379,1691,46433,3620,90,45,stable,55.3,28,50541,0,0
IL,"Hamilton County, Illinois",1211,565,646,17065,44159,3633,433,3779,396,7412,829,85.2,11,stable,80.2,10,8200,0,0
IL,"Hancock County, Illinois",2159,950,1209,17067,47699,8424,750,8769,629,17193,1379,74.4,21,stable,54.9,16,18543,0,0
IL,"Hardin County, Illinois",864,355,509,17069,38838,1854,295,1872,172,3726,467,90.3,6,stable,57.4,4,4135,0,0
IL,"Henderson County, Illinois",692,230,462,17071,47672,3131,263,3331,252,6462,515,78.2,9,stable,62.3,7,6995,0,0
IL,"Henry County, Illinois",5256,2166,3090,17073,53480,22242,2034,23560,1281,45802,3315,74.9,52,stable,57.1,40,49489,0,0
IL,"Iroquois County, Illinois",4735,2010,2725,17075,47834,12646,1403,13538,1009,26184,2412,72,31,stable,52,23,28672,0,0
IL,"Jackson County, Illinois",16853,8533,8320,17077,33871,26309,3171,27085,2267,53394,5438,69,41,stable,47.2,28,59362,0,0
IL,"Jasper County, Illinois",881,319,562,17079,54209,4354,425,4455,338,8809,763,67.3,9,stable,64.3,8,9607,0,0
IL,"Jefferson County, Illinois",6179,2740,3439,17081,43247,16146,1840,16917,1633,33063,3473,92.7,46,falling,68.7,34,38353,0,1
IL,"Jersey County, Illinois",1590,559,1031,17083,53271,9880,1023,10390,988,20270,2011,78.7,23,stable,62.3,19,22372,0,0
IL,"Jo Daviess County, Illinois",2032,849,1183,17085,53221,10402,789,10313,741,20715,1530,55.9,22,stable,44.8,17,22086,0,0
IL,"Johnson County, Illinois",1589,761,828,17087,42287,4825,579,5104,431,9929,1010,83.6,15,stable,60.5,10,12762,0,0
IL,"Kane County, Illinois",59033,26663,32370,17089,70696,224538,34989,234737,27421,459275,62410,58.9,266,stable,43.7,193,530847,0,0
IL,"Kankakee County, Illinois",17365,7945,9420,17091,52110,47095,6334,52251,4214,99346,10548,73.6,94,stable,55.1,70,110879,0,0
IL,"Kendall County, Illinois",6616,2622,3994,17093,84385,55861,3639,57763,2523,113624,6162,54.6,45,stable,39.3,32,123355,0,0
IL,"Knox County, Illinois",9013,4050,4963,17095,39976,21329,2604,23479,1962,44808,4566,69.1,53,stable,52.5,40,51441,0,0
IL,"Lake County, Illinois",65728,30540,35188,17097,78026,300937,38450,317800,30477,618737,68927,58.2,379,stable,40.1,257,703910,0,0
IL,"LaSalle County, Illinois",14386,6252,8134,17099,50633,48455,5875,50956,4462,99411,10337,76.4,113,stable,56.5,84,111333,0,0
IL,"Lawrence County, Illinois",1509,549,960,17101,40841,4119,444,6007,591,10126,1035,88.2,19,stable,66.4,14,16491,0,0
IL,"Lee County, Illinois",3555,1680,1875,17103,52379,14529,1484,14968,1281,29497,2765,66.9,31,falling,53.2,25,34584,0,1
IL,"Livingston County, Illinois",3897,1699,2198,17105,54254,15541,1274,15881,997,31422,2271,81.6,40,stable,49.7,25,36671,0,0
IL,"Logan County, Illinois",3303,1336,1967,17107,50539,10390,973,11924,710,22314,1683,90.7,34,stable,52.9,20,29494,0,0
IL,"McDonough County, Illinois",6394,2743,3651,17109,40314,14128,1315,15125,1068,29253,2383,63.1,23,stable,50.1,18,31333,0,0
IL,"McHenry County, Illinois",24037,11663,12374,17111,77222,139659,12815,142634,10986,282293,23801,65.3,185,falling,51.9,143,307343,0,1
IL,"McLean County, Illinois",23795,10918,12877,17113,62211,77943,5782,83708,4527,161651,10309,64.1,97,stable,44.7,68,173166,0,0
IL,"Macon County, Illinois",19411,8246,11165,17115,47176,45971,5397,51455,3950,97426,9347,96.6,140,falling,62.8,92,107303,0,1
IL,"Macoupin County, Illinois",5729,2375,3354,17117,51206,20678,2287,21756,1563,42434,3850,79.5,52,stable,59.9,39,46045,0,0
IL,"Madison County, Illinois",34818,15421,19397,17119,53431,117515,12327,126195,8900,243710,21227,83.5,265,falling,58.5,186,266209,0,1
IL,"Marion County, Illinois",6965,3100,3865,17121,42238,16340,2262,17635,1717,33975,3979,91.5,49,stable,67.6,36,38339,0,0
IL,"Marshall County, Illinois",1201,439,762,17123,53423,5466,436,5677,329,11143,765,58.5,12,stable,44,9,11982,0,0
IL,"Mason County, Illinois",2095,919,1176,17125,41567,6283,631,6482,537,12765,1168,92.3,20,stable,63.9,14,13701,0,0
IL,"Massac County, Illinois",2705,1251,1454,17127,40977,6263,903,6897,731,13160,1634,100.9,22,stable,67.9,15,14766,0,0
IL,"Menard County, Illinois",1404,603,801,17129,60486,5691,395,6065,299,11756,694,75.9,13,stable,62.1,10,12444,0,0
IL,"Mercer County, Illinois",1498,616,882,17131,54757,7464,421,7559,407,15023,828,76.7,19,stable,48.2,12,15858,0,0
IL,"Monroe County, Illinois",1667,529,1138,17133,70859,15483,875,16248,643,31731,1518,60.9,24,stable,43.6,17,33879,0,0
IL,"Montgomery County, Illinois",3503,1170,2333,17135,46966,9479,581,13000,822,22479,1403,86.5,34,stable,68.5,28,28898,0,0
IL,"Morgan County, Illinois",4580,2222,2358,17137,45978,14710,1702,15971,980,30681,2682,77.6,36,stable,50.2,23,34828,0,0
IL,"Moultrie County, Illinois",1929,1000,929,17139,49681,6220,961,6573,851,12793,1812,56.9,11,stable,46.1,9,14931,0,0
IL,"Ogle County, Illinois",5477,2460,3017,17141,54849,23669,2237,23986,2004,47655,4241,66.7,45,stable,45.8,31,51659,0,0
IL,"Peoria County, Illinois",31194,13602,17592,17143,51147,80195,9174,88941,6532,169136,15706,84,180,stable,60.1,129,186221,0,0
IL,"Perry County, Illinois",3380,1383,1997,17145,42478,8538,1052,9344,779,17882,1831,74.4,21,stable,52.8,15,21543,0,0
IL,"Piatt County, Illinois",1019,398,621,17147,66261,7673,465,7898,409,15571,874,79.8,18,stable,53.1,12,16387,0,0
IL,"Pike County, Illinois",2133,1011,1122,17149,40588,6805,886,7199,721,14004,1607,68.4,17,stable,46,11,15989,0,0
IL,"Pope County, Illinois",615,247,368,17151,39223,1911,159,1934,122,3845,281,105.5,7,falling,69.4,4,4226,0,1
IL,"Pulaski County, Illinois",1178,529,649,17153,31980,2536,325,2743,259,5279,584,113.1,10,stable,74.3,7,5678,0,0
IL,"Putnam County, Illinois",691,304,387,17155,56358,2658,278,2665,215,5323,493,73.5,7,stable,55,5,5644,0,0
IL,"Randolph County, Illinois",3816,1716,2100,17157,48158,13720,1275,13830,1116,27550,2391,78.6,33,stable,52.6,22,32852,0,0
IL,"Richland County, Illinois",2382,1001,1381,17159,44127,7236,745,7280,656,14516,1401,81.6,19,rising,56.7,13,16029,1,0
IL,"Rock Island County, Illinois",21223,9137,12086,17161,48817,63474,7177,68428,5696,131902,12873,66.8,127,stable,52.4,101,146133,0,0
IL,"St. Clair County, Illinois",47946,20261,27685,17163,49895,109781,15069,125311,11067,235092,26136,75.8,219,stable,56.8,165,264052,0,0
IL,"Saline County, Illinois",5534,2362,3172,17165,38258,10329,1377,11365,1164,21694,2541,91.8,33,stable,69.5,25,24548,0,0
IL,"Sangamon County, Illinois",30297,13769,16528,17167,56167,85893,8590,96636,5726,182529,14316,77.6,183,stable,54.1,126,198712,0,0
IL,"Schuyler County, Illinois",1382,885,497,17169,47723,2901,954,3084,293,5985,1247,82.9,9,stable,61.5,7,7032,0,0
IL,"Scott County, Illinois",712,332,380,17171,47222,2232,281,2485,152,4717,433,83.2,6,stable,52.1,4,5092,0,0
IL,"Shelby County, Illinois",2449,1159,1290,17173,47850,9821,1147,10223,732,20044,1879,77.1,25,stable,46.9,16,21775,0,0
IL,"Stark County, Illinois",684,271,413,17175,50085,2569,280,2704,205,5273,485,77.3,7,stable,46.5,4,5788,0,0
IL,"Stephenson County, Illinois",6849,2985,3864,17177,45331,20113,2171,22010,1584,42123,3755,63.8,43,stable,52.6,36,45749,0,0
IL,"Tazewell County, Illinois",11559,4787,6772,17179,58194,60428,4933,63659,4342,124087,9275,87.2,151,falling,60.1,104,134800,0,1
IL,"Union County, Illinois",2971,1495,1476,17181,42606,7728,927,7935,808,15663,1735,102.7,26,stable,74.4,18,17408,0,0
IL,"Vermilion County, Illinois",14571,6430,8141,17183,42977,33321,4625,37214,2928,70535,7553,86.4,92,stable,64.8,70,79282,0,0
IL,"Wabash County, Illinois",1447,617,830,17185,47491,5240,427,5446,456,10686,883,91.6,15,falling,59.7,10,11542,0,1
IL,"Warren County, Illinois",2464,992,1472,17187,43699,7792,751,8299,666,16091,1417,74,17,stable,57.1,13,17527,0,0
IL,"Washington County, Illinois",1834,861,973,17189,53202,6555,581,6684,428,13239,1009,74.1,15,stable,43.4,9,14270,0,0
IL,"Wayne County, Illinois",2385,1052,1333,17191,44993,7396,786,7712,612,15108,1398,89.2,22,stable,66.4,17,16423,0,0
IL,"White County, Illinois",1916,825,1091,17193,44648,6151,687,6747,545,12898,1232,81.2,18,falling,69.5,16,14327,0,1
IL,"Whiteside County, Illinois",6740,2999,3741,17195,47401,25020,2804,26751,2076,51771,4880,71.8,57,stable,56.7,45,57079,0,0
IL,"Will County, Illinois",53482,22781,30701,17197,76101,303905,30668,319482,23374,623387,54042,72,414,falling,50.3,281,687263,0,1
IL,"Williamson County, Illinois",9783,4284,5499,17199,44453,28472,3366,30947,2498,59419,5864,97.5,85,stable,69.5,60,67466,0,0
IL,"Winnebago County, Illinois",47851,21483,26368,17201,48225,123333,16996,134331,12616,257664,29612,74,252,stable,57.7,198,287078,0,0
IL,"Woodford County, Illinois",3105,1461,1644,17203,65852,17966,1257,18355,970,36321,2227,61,29,stable,45.8,22,39227,0,0
IN,"Adams County, Indiana",5529,2596,2933,18001,48188,12964,4012,13100,4142,26064,8154,50.2,19,rising,32.9,13,34980,1,0
IN,"Allen County, Indiana",56542,25163,31379,18003,49092,150074,25374,160131,24245,310205,49619,61.9,227,stable,44.8,163,368450,0,0
IN,"Bartholomew County, Indiana",10027,4645,5382,18005,55050,34684,4348,34960,4574,69644,8922,77.8,69,stable,59.2,53,81162,0,0
IN,"Benton County, Indiana",1181,512,669,18007,47046,3646,702,3807,512,7453,1214,82.7,9,stable,79.3,9,8681,0,0
IN,"Blackford County, Indiana",1700,664,1036,18009,38190,5134,903,5344,923,10478,1826,74.9,13,stable,51.8,10,12298,0,0
IN,"Boone County, Indiana",3498,1551,1947,18011,67552,27235,2530,27975,2173,55210,4703,67,39,stable,56.6,31,63344,0,0
IN,"Brown County, Indiana",1865,959,906,18013,54615,6408,1077,6463,932,12871,2009,61.8,14,stable,60.2,13,14977,0,0
IN,"Carroll County, Indiana",2149,895,1254,18015,52005,8330,1557,8678,1334,17008,2891,66.1,17,stable,39.8,10,19856,0,0
IN,"Cass County, Indiana",5884,2717,3167,18017,42290,15674,3128,16226,2792,31900,5920,89.5,42,stable,65.8,31,37979,0,0
IN,"Clark County, Indiana",12009,5616,6393,18019,51699,46813,7703,50697,6414,97510,14117,88.1,107,stable,67.3,81,115371,0,0
IN,"Clay County, Indiana",3807,1695,2112,18021,47602,11270,1629,11934,1533,23204,3162,73.8,25,stable,58.4,20,26503,0,0
IN,"Clinton County, Indiana",4504,2018,2486,18023,48478,13628,2176,14134,2246,27762,4422,76.2,29,stable,62.2,24,32609,0,0
IN,"Crawford County, Indiana",2166,975,1191,18025,38695,4818,520,4698,496,9516,1016,94.6,13,stable,70.5,10,10483,0,0
IN,"Daviess County, Indiana",4192,1934,2258,18027,47342,12618,3375,12601,3357,25219,6732,62.8,23,stable,56,20,32906,0,0
IN,"Dearborn County, Indiana",4553,1982,2571,18029,58680,22206,2249,22495,2168,44701,4417,82.3,48,stable,64.1,37,49455,0,0
IN,"Decatur County, Indiana",3647,1518,2129,18031,49799,11143,1689,11404,1686,22547,3375,69.6,21,stable,56.9,17,26521,0,0
IN,"DeKalb County, Indiana",6107,2741,3366,18033,48341,18100,2885,18259,2832,36359,5717,68.5,33,stable,53.2,25,42589,0,0
IN,"Delaware County, Indiana",24209,10795,13414,18035,38830,47799,7995,53817,6250,101616,14245,79.9,108,stable,58.6,80,116852,0,0
